compound,concentration,moa,attention,idx,resistance_type,resistance_code,dmso_similarity,moa_similarity,cross_moa,cross_moa_similarity
AZ-C,1.0,Eg5 inhibitors,[0.3060416  0.34034383 0.35361454],323,SENSITIVE,0,0.9622418880462646,0.9788451194763184,,0.9926674365997314
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30816546 0.33536944 0.3564651 ],324,SENSITIVE,0,0.9957873821258545,0.9701830148696899,,0.9901425242424011
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30716297 0.34500164 0.34783542],325,SENSITIVE,0,0.9959308505058289,0.9705830812454224,,0.9894152879714966
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30919906 0.33741224 0.3533887 ],326,SENSITIVE,0,0.9932132959365845,0.9770113825798035,,0.9891170263290405
colchicine,0.029999999329447746,Microtubule destabilizers,[0.3025679  0.33760428 0.35982782],327,SENSITIVE,0,0.9965591430664062,0.9696176052093506,,0.990684986114502
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30285838 0.34127903 0.35586256],328,SENSITIVE,0,0.9962605834007263,0.9660778045654297,,0.9877188205718994
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30458602 0.34329805 0.3521159 ],329,SENSITIVE,0,0.9965453743934631,0.967144250869751,,0.987278401851654
colchicine,0.029999999329447746,Microtubule destabilizers,[0.3058324  0.33927226 0.35489544],330,SENSITIVE,0,0.9903193116188049,0.9720016717910767,,0.9873342514038086
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30568048 0.34151414 0.35280544],331,SENSITIVE,0,0.994719386100769,0.9750686883926392,,0.9927473068237305
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30189273 0.3450986  0.35300872],332,SENSITIVE,0,0.9952822923660278,0.9687309861183167,,0.9869509935379028
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30491078 0.33695367 0.3581356 ],333,SENSITIVE,0,0.994705855846405,0.9741040468215942,,0.9902629852294922
colchicine,0.029999999329447746,Microtubule destabilizers,[0.3010569  0.34354627 0.35539684],334,SENSITIVE,0,0.9929341077804565,0.9769109487533569,,0.992394208908081
colchicine,0.029999999329447746,Microtubule destabilizers,[0.30529922 0.34447995 0.35022077],335,SENSITIVE,0,0.9954648017883301,0.9704359173774719,,0.9893325567245483
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30731207 0.34031817 0.35236976],336,SENSITIVE,0,0.9891345500946045,0.9855523109436035,,0.9921941757202148
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30764663 0.34004283 0.3523106 ],337,SENSITIVE,0,0.9833270311355591,0.9889460802078247,,0.996703028678894
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30176008 0.34408888 0.35415107],338,SENSITIVE,0,0.9797188639640808,0.9876084327697754,,0.9954572319984436
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30398297 0.34489766 0.35111943],339,SENSITIVE,0,0.9842937588691711,0.9874067306518555,,0.9932147264480591
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30743405 0.3368546  0.35571137],340,SENSITIVE,0,0.9879958629608154,0.9860475063323975,,0.9932810068130493
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.3040212 0.3437568 0.352222 ],341,SENSITIVE,0,0.986619770526886,0.9791852235794067,,0.9921538233757019
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.3023916  0.3351515  0.36245692],342,SENSITIVE,0,0.9850691556930542,0.9912217259407043,,0.9948406219482422
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30155206 0.3421247  0.35632324],343,SENSITIVE,0,0.9861116409301758,0.9873983860015869,,0.9951359033584595
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30599275 0.3366671  0.3573402 ],344,SENSITIVE,0,0.9828043580055237,0.9884002208709717,,0.9951086044311523
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30058026 0.34197474 0.357445  ],345,SENSITIVE,0,0.985654354095459,0.9853287935256958,,0.9941805601119995
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30306098 0.34020853 0.35673052],346,SENSITIVE,0,0.9797595739364624,0.9879753589630127,,0.992042064666748
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.3016868  0.34190333 0.35640994],347,SENSITIVE,0,0.9850206971168518,0.9814580678939819,,0.9932321906089783
demecolcine,1.0,Microtubule destabilizers,[0.3055638  0.34057856 0.3538576 ],348,SENSITIVE,0,0.964211106300354,0.9922446608543396,,0.9908999800682068
demecolcine,1.0,Microtubule destabilizers,[0.30539584 0.3425725  0.35203168],349,SENSITIVE,0,0.9571266174316406,0.9905375242233276,,0.9863985180854797
demecolcine,1.0,Microtubule destabilizers,[0.30381903 0.340115   0.3560659 ],350,SENSITIVE,0,0.963712751865387,0.9948798418045044,,0.9902426600456238
demecolcine,1.0,Microtubule destabilizers,[0.30305147 0.33970228 0.35724625],351,SENSITIVE,0,0.9619433879852295,0.9947288632392883,,0.9918304681777954
demecolcine,1.0,Microtubule destabilizers,[0.30237    0.34578463 0.3518454 ],352,SENSITIVE,0,0.9629124999046326,0.9932090044021606,,0.9887784719467163
demecolcine,1.0,Microtubule destabilizers,[0.306134   0.33993286 0.35393316],353,SENSITIVE,0,0.9581162333488464,0.9928781986236572,,0.9910930395126343
demecolcine,1.0,Microtubule destabilizers,[0.30535728 0.34020102 0.35444167],354,SENSITIVE,0,0.9513536691665649,0.9933748245239258,,0.9901012182235718
demecolcine,1.0,Microtubule destabilizers,[0.30365524 0.3384621  0.35788268],355,SENSITIVE,0,0.9668918251991272,0.9936119318008423,,0.989557147026062
demecolcine,1.0,Microtubule destabilizers,[0.3061923  0.33551112 0.35829648],356,SENSITIVE,0,0.953508734703064,0.9924994707107544,,0.9899529814720154
demecolcine,1.0,Microtubule destabilizers,[0.30346635 0.33879632 0.35773736],357,SENSITIVE,0,0.9591785669326782,0.9927414655685425,,0.9875503778457642
demecolcine,1.0,Microtubule destabilizers,[0.30408454 0.3394243  0.35649118],358,SENSITIVE,0,0.9641382694244385,0.9941232800483704,,0.9909653067588806
demecolcine,1.0,Microtubule destabilizers,[0.3073332  0.3370521  0.35561466],359,SENSITIVE,0,0.9607691764831543,0.9898755550384521,,0.9876550436019897
demecolcine,3.0,Microtubule destabilizers,[0.30591622 0.34219736 0.35188642],360,SENSITIVE,0,0.8993650674819946,0.9683548212051392,,0.9869385361671448
demecolcine,3.0,Microtubule destabilizers,[0.30716693 0.33889058 0.35394248],361,SENSITIVE,0,0.8961222171783447,0.96889328956604,,0.9898959398269653
demecolcine,3.0,Microtubule destabilizers,[0.30642307 0.33498722 0.35858977],362,SENSITIVE,0,0.8869064450263977,0.9623380899429321,,0.9885358810424805
demecolcine,3.0,Microtubule destabilizers,[0.30892715 0.34258562 0.34848726],363,SENSITIVE,0,0.8914491534233093,0.965187668800354,,0.9913311004638672
demecolcine,3.0,Microtubule destabilizers,[0.30761772 0.34240344 0.3499788 ],364,SENSITIVE,0,0.8900139331817627,0.9643806219100952,,0.9893370866775513
demecolcine,3.0,Microtubule destabilizers,[0.30319548 0.33883405 0.35797048],365,SENSITIVE,0,0.8924194574356079,0.9645016193389893,,0.9890835285186768
demecolcine,3.0,Microtubule destabilizers,[0.3008538  0.33938175 0.3597644 ],366,SENSITIVE,0,0.8954571485519409,0.9670932292938232,,0.9895796775817871
demecolcine,3.0,Microtubule destabilizers,[0.307356   0.33784816 0.3547958 ],367,SENSITIVE,0,0.8887262344360352,0.9638619422912598,,0.9898803234100342
demecolcine,3.0,Microtubule destabilizers,[0.30380884 0.3393524  0.35683873],368,SENSITIVE,0,0.8859601616859436,0.9624811410903931,,0.9910051226615906
demecolcine,3.0,Microtubule destabilizers,[0.30808628 0.336955   0.3549587 ],369,SENSITIVE,0,0.8940857648849487,0.9654282927513123,,0.9920580387115479
demecolcine,3.0,Microtubule destabilizers,[0.30697715 0.34148934 0.35153347],370,SENSITIVE,0,0.8984647989273071,0.9697056412696838,,0.9889646768569946
demecolcine,3.0,Microtubule destabilizers,[0.30821747 0.3427806  0.3490019 ],371,SENSITIVE,0,0.9067965745925903,0.9726132154464722,,0.9882175922393799
demecolcine,10.0,Microtubule destabilizers,[0.29638246 0.34130713 0.36231035],372,SENSITIVE,0,0.8269460797309875,0.9166861772537231,,0.996126651763916
demecolcine,10.0,Microtubule destabilizers,[0.30816618 0.33867005 0.35316375],373,SENSITIVE,0,0.8303495645523071,0.9216532707214355,,0.9937571883201599
demecolcine,10.0,Microtubule destabilizers,[0.30467477 0.33472353 0.3606017 ],374,SENSITIVE,0,0.82570481300354,0.9176074862480164,,0.9939407110214233
demecolcine,10.0,Microtubule destabilizers,[0.3084879  0.33805594 0.35345617],375,SENSITIVE,0,0.8387264013290405,0.9257878065109253,,0.9919681549072266
demecolcine,10.0,Microtubule destabilizers,[0.30380523 0.34015772 0.35603705],376,SENSITIVE,0,0.8226332068443298,0.9167342185974121,,0.9940904378890991
demecolcine,10.0,Microtubule destabilizers,[0.3030352  0.3390012  0.35796362],377,SENSITIVE,0,0.8303599953651428,0.9221408367156982,,0.9933317303657532
demecolcine,10.0,Microtubule destabilizers,[0.29997504 0.3455132  0.3545117 ],378,SENSITIVE,0,0.8330556750297546,0.9240565896034241,,0.9927663803100586
demecolcine,10.0,Microtubule destabilizers,[0.30710286 0.33862296 0.35427418],379,SENSITIVE,0,0.8293334245681763,0.9229789972305298,,0.9917627573013306
demecolcine,10.0,Microtubule destabilizers,[0.30073953 0.3406743  0.3585862 ],380,SENSITIVE,0,0.8199206590652466,0.915640115737915,,0.9920750260353088
demecolcine,10.0,Microtubule destabilizers,[0.30689698 0.34117615 0.3519269 ],381,SENSITIVE,0,0.8214304447174072,0.9129971265792847,,0.9966543316841125
demecolcine,10.0,Microtubule destabilizers,[0.30050242 0.3451164  0.35438114],382,SENSITIVE,0,0.8248493075370789,0.917406439781189,,0.9892723560333252
demecolcine,10.0,Microtubule destabilizers,[0.3079002  0.33934796 0.3527519 ],383,SENSITIVE,0,0.8262510299682617,0.9181684255599976,,0.9936160445213318
nocodazole,1.0,Microtubule destabilizers,[0.30452764 0.33768386 0.35778856],384,SENSITIVE,0,0.9516209363937378,0.9898662567138672,,0.9873421788215637
nocodazole,1.0,Microtubule destabilizers,[0.30554286 0.33914492 0.35531226],385,SENSITIVE,0,0.9620833396911621,0.9927900433540344,,0.9869966506958008
nocodazole,1.0,Microtubule destabilizers,[0.30358723 0.33936846 0.3570444 ],386,SENSITIVE,0,0.9491609930992126,0.9900689721107483,,0.9861818552017212
nocodazole,1.0,Microtubule destabilizers,[0.3086468  0.33819216 0.353161  ],387,SENSITIVE,0,0.9512857794761658,0.9919323921203613,,0.9905591011047363
nocodazole,1.0,Microtubule destabilizers,[0.3062324  0.3408615  0.35290605],388,SENSITIVE,0,0.9630101323127747,0.9935742020606995,,0.9919164180755615
nocodazole,1.0,Microtubule destabilizers,[0.29957414 0.34151027 0.3589155 ],389,SENSITIVE,0,0.9645594358444214,0.9920898675918579,,0.989933967590332
nocodazole,1.0,Microtubule destabilizers,[0.29974818 0.3384904  0.36176142],390,SENSITIVE,0,0.9468570947647095,0.9886398315429688,,0.9867643117904663
nocodazole,1.0,Microtubule destabilizers,[0.30249023 0.34162095 0.35588887],391,SENSITIVE,0,0.9527365565299988,0.9895864725112915,,0.9851208925247192
nocodazole,1.0,Microtubule destabilizers,[0.30418974 0.33715427 0.35865593],392,SENSITIVE,0,0.9478532075881958,0.9893237352371216,,0.9873031973838806
nocodazole,1.0,Microtubule destabilizers,[0.30229607 0.34086004 0.3568439 ],393,SENSITIVE,0,0.9565454125404358,0.991756796836853,,0.9910484552383423
nocodazole,1.0,Microtubule destabilizers,[0.30624405 0.33513212 0.35862386],394,SENSITIVE,0,0.9602022767066956,0.9933470487594604,,0.9888187646865845
nocodazole,1.0,Microtubule destabilizers,[0.30573925 0.3353643  0.3588964 ],395,SENSITIVE,0,0.9593884944915771,0.993704080581665,,0.9900923371315002
nocodazole,3.0,Microtubule destabilizers,[0.30300432 0.3402686  0.35672712],396,SENSITIVE,0,0.8904533386230469,0.9655722379684448,,0.989780068397522
nocodazole,3.0,Microtubule destabilizers,[0.3014331  0.33848816 0.36007875],397,SENSITIVE,0,0.88479083776474,0.9626211524009705,,0.9909807443618774
nocodazole,3.0,Microtubule destabilizers,[0.30623168 0.3376226  0.35614574],398,SENSITIVE,0,0.8973636627197266,0.9696522951126099,,0.9912699460983276
nocodazole,3.0,Microtubule destabilizers,[0.30216122 0.34202787 0.35581094],399,SENSITIVE,0,0.8892126083374023,0.9630516767501831,,0.9889529943466187
nocodazole,3.0,Microtubule destabilizers,[0.3028642  0.3386964  0.35843942],400,SENSITIVE,0,0.88963383436203,0.9645766019821167,,0.9911041259765625
nocodazole,3.0,Microtubule destabilizers,[0.30215418 0.34286985 0.354976  ],401,SENSITIVE,0,0.8861690759658813,0.9612917304039001,,0.988268256187439
nocodazole,3.0,Microtubule destabilizers,[0.3072295  0.33676702 0.35600352],402,SENSITIVE,0,0.8995316624641418,0.9700120091438293,,0.9904459118843079
nocodazole,3.0,Microtubule destabilizers,[0.30405372 0.3357937  0.36015254],403,SENSITIVE,0,0.8822698593139648,0.9603646993637085,,0.9897112846374512
nocodazole,3.0,Microtubule destabilizers,[0.30509025 0.33910927 0.35580048],404,SENSITIVE,0,0.8946844339370728,0.9681253433227539,,0.9877272248268127
nocodazole,3.0,Microtubule destabilizers,[0.30538976 0.3377924  0.35681784],405,SENSITIVE,0,0.8920916318893433,0.9663217067718506,,0.9907046556472778
nocodazole,3.0,Microtubule destabilizers,[0.30318788 0.34732822 0.34948388],406,SENSITIVE,0,0.8959572315216064,0.9650647640228271,,0.9868392944335938
nocodazole,3.0,Microtubule destabilizers,[0.30067095 0.3362619  0.3630671 ],407,SENSITIVE,0,0.8951808214187622,0.9673994779586792,,0.9903556704521179
vincristine,0.003000000026077032,Microtubule destabilizers,[0.30861208 0.33808842 0.35329956],408,SENSITIVE,0,0.9918079376220703,0.9722836017608643,,0.9938409328460693
vincristine,0.003000000026077032,Microtubule destabilizers,[0.3023271  0.34155673 0.35611618],409,SENSITIVE,0,0.9913522005081177,0.9747653007507324,,0.9926414489746094
vincristine,0.003000000026077032,Microtubule destabilizers,[0.30728555 0.3391316  0.35358283],410,SENSITIVE,0,0.9940887689590454,0.9764794707298279,,0.9923169612884521
vincristine,0.003000000026077032,Microtubule destabilizers,[0.30874163 0.3420024  0.34925595],411,SENSITIVE,0,0.9912232756614685,0.9724393486976624,,0.9928461909294128
vincristine,0.003000000026077032,Microtubule destabilizers,[0.3036298  0.34335512 0.35301507],412,SENSITIVE,0,0.9937230348587036,0.9766325950622559,,0.9934332370758057
vincristine,0.003000000026077032,Microtubule destabilizers,[0.30439422 0.33815026 0.35745552],413,SENSITIVE,0,0.9935715198516846,0.9774072170257568,,0.9952639937400818
vincristine,0.003000000026077032,Microtubule destabilizers,[0.30388415 0.3449659  0.35114995],414,SENSITIVE,0,0.9908187389373779,0.9668476581573486,,0.9917927980422974
vincristine,0.003000000026077032,Microtubule destabilizers,[0.30813584 0.33463785 0.35722634],415,SENSITIVE,0,0.9918074607849121,0.9792203903198242,,0.9943742752075195
vincristine,0.003000000026077032,Microtubule destabilizers,[0.30524427 0.33551148 0.35924423],416,SENSITIVE,0,0.9923476576805115,0.9726412296295166,,0.9933756589889526
vincristine,0.003000000026077032,Microtubule destabilizers,[0.3028373  0.34162164 0.35554105],417,SENSITIVE,0,0.9931120872497559,0.9774125218391418,,0.9951483011245728
vincristine,0.003000000026077032,Microtubule destabilizers,[0.3040226  0.33992767 0.35604972],418,SENSITIVE,0,0.9928264021873474,0.9724635481834412,,0.9942285418510437
vincristine,0.003000000026077032,Microtubule destabilizers,[0.30751333 0.34578416 0.3467025 ],419,SENSITIVE,0,0.9901007413864136,0.9643223285675049,,0.9885669946670532
vincristine,0.009999999776482582,Microtubule destabilizers,[0.30458438 0.33238432 0.36303127],420,SENSITIVE,0,0.9908793568611145,0.9716876745223999,,0.9913761615753174
vincristine,0.009999999776482582,Microtubule destabilizers,[0.30724737 0.33963263 0.35312   ],421,SENSITIVE,0,0.991894006729126,0.9735053777694702,,0.9927234649658203
vincristine,0.009999999776482582,Microtubule destabilizers,[0.3050968  0.33846134 0.35644186],422,SENSITIVE,0,0.9926270246505737,0.9792940616607666,,0.9931826591491699
vincristine,0.009999999776482582,Microtubule destabilizers,[0.3093754 0.3411693 0.3494553],423,SENSITIVE,0,0.9908798933029175,0.9762023091316223,,0.9945042133331299
vincristine,0.009999999776482582,Microtubule destabilizers,[0.30256325 0.3439443  0.35349247],424,SENSITIVE,0,0.9937186241149902,0.9781805276870728,,0.9944736957550049
vincristine,0.009999999776482582,Microtubule destabilizers,[0.3051298  0.3397014  0.35516882],425,SENSITIVE,0,0.9905225038528442,0.9812071919441223,,0.9920687079429626
vincristine,0.009999999776482582,Microtubule destabilizers,[0.3072789  0.34388307 0.348838  ],426,SENSITIVE,0,0.9893902540206909,0.9696089029312134,,0.9920161962509155
vincristine,0.009999999776482582,Microtubule destabilizers,[0.30967095 0.34340075 0.34692833],427,SENSITIVE,0,0.9872492551803589,0.9695121049880981,,0.9910249710083008
vincristine,0.009999999776482582,Microtubule destabilizers,[0.3016561 0.3434446 0.3548993],428,SENSITIVE,0,0.989464282989502,0.9720690250396729,,0.9925462603569031
vincristine,0.009999999776482582,Microtubule destabilizers,[0.30473804 0.34118462 0.3540773 ],429,SENSITIVE,0,0.9898116588592529,0.9727005958557129,,0.9932560920715332
vincristine,0.009999999776482582,Microtubule destabilizers,[0.30415055 0.33967313 0.35617635],430,SENSITIVE,0,0.993198037147522,0.9803110361099243,,0.9945115447044373
vincristine,0.009999999776482582,Microtubule destabilizers,[0.30515304 0.34396142 0.35088548],431,SENSITIVE,0,0.9915093183517456,0.9706092476844788,,0.9914923310279846
vincristine,0.029999999329447746,Microtubule destabilizers,[0.3042446  0.33901343 0.356742  ],432,SENSITIVE,0,0.9909428358078003,0.974668025970459,,0.9951658248901367
vincristine,0.029999999329447746,Microtubule destabilizers,[0.30154502 0.34101763 0.3574374 ],433,SENSITIVE,0,0.9925497770309448,0.9774793982505798,,0.993864893913269
vincristine,0.029999999329447746,Microtubule destabilizers,[0.30446425 0.34269026 0.3528455 ],434,SENSITIVE,0,0.9914202690124512,0.9781192541122437,,0.994235634803772
vincristine,0.029999999329447746,Microtubule destabilizers,[0.3035604  0.3365073  0.35993233],435,SENSITIVE,0,0.991193413734436,0.9710256457328796,,0.9928678870201111
vincristine,0.029999999329447746,Microtubule destabilizers,[0.3005664  0.34425488 0.35517874],436,SENSITIVE,0,0.9903571605682373,0.9777187705039978,,0.991134762763977
vincristine,0.029999999329447746,Microtubule destabilizers,[0.30101594 0.3399604  0.3590237 ],437,SENSITIVE,0,0.9952633380889893,0.9794882535934448,,0.9950037002563477
vincristine,0.029999999329447746,Microtubule destabilizers,[0.30572924 0.33589098 0.35837975],438,SENSITIVE,0,0.9920511245727539,0.978050947189331,,0.9933286309242249
vincristine,0.029999999329447746,Microtubule destabilizers,[0.3044041  0.34158653 0.35400933],439,SENSITIVE,0,0.9930574893951416,0.9723929166793823,,0.9922065734863281
vincristine,0.029999999329447746,Microtubule destabilizers,[0.2987042  0.33800673 0.36328903],440,SENSITIVE,0,0.9909301996231079,0.9789656400680542,,0.9926038980484009
vincristine,0.029999999329447746,Microtubule destabilizers,[0.3056007  0.33700925 0.35739   ],441,SENSITIVE,0,0.9944218397140503,0.9779813289642334,,0.9950320720672607
vincristine,0.029999999329447746,Microtubule destabilizers,[0.30333275 0.34238544 0.35428184],442,SENSITIVE,0,0.9897763729095459,0.9747104048728943,,0.9943050146102905
vincristine,0.029999999329447746,Microtubule destabilizers,[0.30964917 0.3370009  0.35334992],443,SENSITIVE,0,0.988384485244751,0.9711391925811768,,0.9931384325027466
vincristine,0.10000000149011612,Microtubule destabilizers,[0.30547673 0.34074497 0.3537783 ],444,SENSITIVE,0,0.9908334016799927,0.9790335297584534,,0.9955209493637085
vincristine,0.10000000149011612,Microtubule destabilizers,[0.2998187  0.33832446 0.36185688],445,SENSITIVE,0,0.9874345064163208,0.9814611673355103,,0.9907428026199341
vincristine,0.10000000149011612,Microtubule destabilizers,[0.30330515 0.33655763 0.36013722],446,SENSITIVE,0,0.9912889003753662,0.9778192043304443,,0.9951087832450867
vincristine,0.10000000149011612,Microtubule destabilizers,[0.3065188  0.33324096 0.36024022],447,SENSITIVE,0,0.9928179979324341,0.978634238243103,,0.9962323904037476
vincristine,0.10000000149011612,Microtubule destabilizers,[0.30161354 0.33984882 0.3585376 ],448,SENSITIVE,0,0.988938570022583,0.9825764298439026,,0.9957778453826904
vincristine,0.10000000149011612,Microtubule destabilizers,[0.30359408 0.3389157  0.35749024],449,SENSITIVE,0,0.9865412712097168,0.9798624515533447,,0.9939090013504028
vincristine,0.10000000149011612,Microtubule destabilizers,[0.30022445 0.33797836 0.36179718],450,SENSITIVE,0,0.9912049770355225,0.9834904074668884,,0.995111346244812
vincristine,0.10000000149011612,Microtubule destabilizers,[0.30397725 0.34278178 0.35324103],451,SENSITIVE,0,0.9909499883651733,0.9800553321838379,,0.9950672388076782
vincristine,0.10000000149011612,Microtubule destabilizers,[0.3022943  0.3439841  0.35372165],452,SENSITIVE,0,0.9902331829071045,0.9803332686424255,,0.9955039024353027
vincristine,0.10000000149011612,Microtubule destabilizers,[0.29965103 0.3435394  0.35680965],453,SENSITIVE,0,0.9912574291229248,0.9783334732055664,,0.9957517981529236
vincristine,0.10000000149011612,Microtubule destabilizers,[0.30109113 0.34595865 0.35295022],454,SENSITIVE,0,0.991079568862915,0.9770556688308716,,0.994544506072998
vincristine,0.10000000149011612,Microtubule destabilizers,[0.30876413 0.33992907 0.3513068 ],455,SENSITIVE,0,0.9888862371444702,0.9841588735580444,,0.9959365129470825
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30722338 0.34107468 0.35170192],456,SENSITIVE,0,0.9867032766342163,0.9896305799484253,,0.9948221445083618
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30270836 0.33373994 0.36355174],457,SENSITIVE,0,0.9836430549621582,0.9919211864471436,,0.9957243204116821
vincristine,0.30000001192092896,Microtubule destabilizers,[0.3061831  0.3383755  0.35544142],458,SENSITIVE,0,0.9824081659317017,0.9867390394210815,,0.9936345815658569
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30568597 0.33616644 0.3581476 ],459,SENSITIVE,0,0.9868232607841492,0.9871037602424622,,0.994489312171936
vincristine,0.30000001192092896,Microtubule destabilizers,[0.3051582  0.33816156 0.3566802 ],460,SENSITIVE,0,0.9819678664207458,0.9884119033813477,,0.9954946041107178
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30115685 0.34259054 0.35625267],461,SENSITIVE,0,0.985016942024231,0.986466646194458,,0.9929267168045044
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30661038 0.33493733 0.35845223],462,SENSITIVE,0,0.9829838275909424,0.9879871606826782,,0.9957574605941772
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30563322 0.3420839  0.35228288],463,SENSITIVE,0,0.9877656102180481,0.9861471652984619,,0.9942968487739563
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30185896 0.3375331  0.36060792],464,SENSITIVE,0,0.9810391664505005,0.9901355504989624,,0.9954285621643066
vincristine,0.30000001192092896,Microtubule destabilizers,[0.3046155  0.33366004 0.36172444],465,SENSITIVE,0,0.9875335693359375,0.9891144037246704,,0.9945290684700012
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30367845 0.34046027 0.3558613 ],466,SENSITIVE,0,0.9886188507080078,0.9871762990951538,,0.9959598779678345
vincristine,0.30000001192092896,Microtubule destabilizers,[0.30904225 0.33611116 0.35484663],467,SENSITIVE,0,0.9873339533805847,0.9852598905563354,,0.9940700531005859
vincristine,1.0,Microtubule destabilizers,[0.30552995 0.34389567 0.3505744 ],468,SENSITIVE,0,0.9558038711547852,0.9908301830291748,,0.9924172163009644
vincristine,1.0,Microtubule destabilizers,[0.30659166 0.33924028 0.354168  ],469,SENSITIVE,0,0.9606020450592041,0.9947530627250671,,0.9931612014770508
vincristine,1.0,Microtubule destabilizers,[0.30135083 0.34605002 0.35259914],470,SENSITIVE,0,0.9645133018493652,0.9911774396896362,,0.9903023838996887
vincristine,1.0,Microtubule destabilizers,[0.305498   0.34374705 0.35075492],471,SENSITIVE,0,0.9663532972335815,0.9855582118034363,,0.9837479591369629
vincristine,1.0,Microtubule destabilizers,[0.3037843  0.33991298 0.35630274],472,SENSITIVE,0,0.9616190791130066,0.9940191507339478,,0.9903625845909119
vincristine,1.0,Microtubule destabilizers,[0.31141683 0.33874714 0.34983602],473,SENSITIVE,0,0.9520653486251831,0.9911136627197266,,0.9903006553649902
vincristine,1.0,Microtubule destabilizers,[0.30244994 0.34175083 0.35579926],474,SENSITIVE,0,0.9641321897506714,0.9946122169494629,,0.9906153082847595
vincristine,1.0,Microtubule destabilizers,[0.30815774 0.33835536 0.35348696],475,SENSITIVE,0,0.9585747122764587,0.991162896156311,,0.9871013164520264
vincristine,1.0,Microtubule destabilizers,[0.30018297 0.3444257  0.3553913 ],476,SENSITIVE,0,0.9655235409736633,0.9944522380828857,,0.9911071062088013
vincristine,1.0,Microtubule destabilizers,[0.30535376 0.34028268 0.35436362],477,SENSITIVE,0,0.9570651054382324,0.9941535592079163,,0.988731861114502
vincristine,1.0,Microtubule destabilizers,[0.30511528 0.33570153 0.35918316],478,SENSITIVE,0,0.9571101665496826,0.9927377700805664,,0.9888721108436584
vincristine,1.0,Microtubule destabilizers,[0.3026554  0.343349   0.35399565],479,SENSITIVE,0,0.968963623046875,0.9930062890052795,,0.9891219735145569
vincristine,3.0,Microtubule destabilizers,[0.30510387 0.33824095 0.35665518],480,SENSITIVE,0,0.9015710353851318,0.9721957445144653,,0.9914931654930115
vincristine,3.0,Microtubule destabilizers,[0.30205545 0.3423458  0.35559872],481,SENSITIVE,0,0.9070947766304016,0.9717760682106018,,0.9886488914489746
vincristine,3.0,Microtubule destabilizers,[0.30210412 0.3411644  0.35673144],482,SENSITIVE,0,0.88402259349823,0.9602713584899902,,0.9908528923988342
vincristine,3.0,Microtubule destabilizers,[0.30067393 0.339947   0.35937905],483,SENSITIVE,0,0.8789905309677124,0.956989049911499,,0.9871871471405029
vincristine,3.0,Microtubule destabilizers,[0.3052094  0.33512422 0.3596664 ],484,SENSITIVE,0,0.8881077170372009,0.9641053080558777,,0.9894571900367737
vincristine,3.0,Microtubule destabilizers,[0.29836956 0.3426948  0.3589356 ],485,SENSITIVE,0,0.8798997402191162,0.9567800760269165,,0.9849482178688049
vincristine,3.0,Microtubule destabilizers,[0.3068128  0.33569932 0.3574879 ],486,SENSITIVE,0,0.8862046003341675,0.9616192579269409,,0.990135908126831
vincristine,3.0,Microtubule destabilizers,[0.30487314 0.34005004 0.35507685],487,SENSITIVE,0,0.8800269365310669,0.9585506319999695,,0.9867879152297974
vincristine,3.0,Microtubule destabilizers,[0.30254266 0.33670443 0.36075294],488,SENSITIVE,0,0.884433925151825,0.9623485207557678,,0.9901511669158936
vincristine,3.0,Microtubule destabilizers,[0.3023529  0.34218866 0.35545847],489,SENSITIVE,0,0.8925344944000244,0.9648758172988892,,0.991355299949646
vincristine,3.0,Microtubule destabilizers,[0.30346265 0.33884072 0.35769665],490,SENSITIVE,0,0.886506199836731,0.9630962610244751,,0.9899520874023438
vincristine,3.0,Microtubule destabilizers,[0.30236948 0.33788922 0.35974133],491,SENSITIVE,0,0.8825986385345459,0.9596546292304993,,0.9885097742080688
