compound,concentration,moa,attention,idx,resistance_type,resistance_code,dmso_similarity,moa_similarity,cross_moa,cross_moa_similarity
AZ-C,0.0010000000474974513,Eg5 inhibitors,[0.31357583 0.33234817 0.35407594],328,SENSITIVE,0,0.32477113604545593,0.9307725429534912,,0.9565908908843994
AZ-C,0.0010000000474974513,Eg5 inhibitors,[0.31834304 0.33811352 0.3435434 ],329,SENSITIVE,0,0.5740001797676086,0.9537995457649231,,0.9733251929283142
AZ-C,0.0010000000474974513,Eg5 inhibitors,[0.31107506 0.3377998  0.35112515],330,SENSITIVE,0,0.2888295650482178,0.9654358625411987,,0.9865624904632568
AZ-C,0.0010000000474974513,Eg5 inhibitors,[0.30907398 0.32804245 0.3628836 ],331,SENSITIVE,0,0.2508948743343353,0.9590338468551636,,0.9771532416343689
AZ-C,0.0010000000474974513,Eg5 inhibitors,[0.31544572 0.33769348 0.34686074],332,SENSITIVE,0,0.5938385725021362,0.9518827199935913,,0.9734854102134705
AZ-C,0.0010000000474974513,Eg5 inhibitors,[0.31923425 0.33368617 0.34707955],333,SENSITIVE,0,0.39637547731399536,0.9897099733352661,,0.9650225043296814
AZ-C,0.0010000000474974513,Eg5 inhibitors,[0.3140089  0.33426404 0.3517271 ],334,SENSITIVE,0,0.3183296322822571,0.912124514579773,,0.9501343369483948
AZ-C,0.0010000000474974513,Eg5 inhibitors,[0.31072518 0.33464116 0.35463372],335,SENSITIVE,0,0.1953434944152832,0.8275997638702393,,0.9550462961196899
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.31724155 0.34078348 0.3419749 ],336,SENSITIVE,0,0.5783308744430542,0.9561768770217896,,0.9763668775558472
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.31640926 0.33828247 0.34530824],337,SENSITIVE,0,0.5601086020469666,0.9604569673538208,,0.9744104743003845
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.31401736 0.3350787  0.35090402],338,SENSITIVE,0,0.28022098541259766,0.9683455228805542,,0.9777711033821106
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.31650317 0.33839592 0.3451009 ],339,SENSITIVE,0,0.2981477677822113,0.9768573045730591,,0.9864048957824707
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.31555453 0.32991612 0.3545294 ],340,SENSITIVE,0,0.4726351499557495,0.9924077391624451,,0.967294454574585
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.31788793 0.34253272 0.33957934],341,SENSITIVE,0,0.4738486111164093,0.9897956848144531,,0.9741284847259521
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.3122772  0.34004426 0.3476785 ],342,SENSITIVE,0,0.49495092034339905,0.9857707619667053,,0.9753538370132446
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.32161614 0.33709514 0.34128872],343,SENSITIVE,0,0.44595855474472046,0.957573413848877,,0.9715402722358704
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.3234905  0.3387766  0.33773285],344,SENSITIVE,0,0.48800668120384216,0.982164204120636,,0.9654172658920288
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.3162139  0.33499292 0.34879318],345,SENSITIVE,0,0.47224652767181396,0.9854149222373962,,0.9734897613525391
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.31044012 0.33540207 0.3541578 ],346,SENSITIVE,0,0.560741662979126,0.9771684408187866,,0.9798320531845093
AZ-C,0.003000000026077032,Eg5 inhibitors,[0.31240663 0.33395898 0.35363433],347,SENSITIVE,0,0.20891140401363373,0.89581698179245,,0.9427321553230286
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.3139558  0.33488414 0.3511601 ],348,SENSITIVE,0,0.35390323400497437,0.9850060939788818,,0.9773065447807312
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.3181617  0.33403286 0.34780547],349,SENSITIVE,0,0.5126754641532898,0.97784024477005,,0.9742669463157654
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.312367   0.33204418 0.3555888 ],350,SENSITIVE,0,0.5429525375366211,0.9742134213447571,,0.9791054129600525
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.31400433 0.33151364 0.35448202],351,SENSITIVE,0,0.39370304346084595,0.9913591146469116,,0.9765713810920715
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.31211847 0.33738118 0.35050032],352,SENSITIVE,0,0.5206371545791626,0.9788389801979065,,0.97539222240448
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.3144569  0.3386144  0.34692875],353,SENSITIVE,0,0.5109909176826477,0.9857191443443298,,0.9745686054229736
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.3147467  0.33832386 0.34692937],354,SENSITIVE,0,0.5272320508956909,0.9741332530975342,,0.9751937985420227
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.30307126 0.34392408 0.35300466],355,SENSITIVE,0,0.6407157778739929,0.9615994095802307,,0.9786012172698975
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.31445208 0.3369948  0.3485531 ],356,SENSITIVE,0,0.5804356932640076,0.9576737880706787,,0.9766660928726196
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.31427053 0.33309242 0.352637  ],357,SENSITIVE,0,0.3370225131511688,0.9861366152763367,,0.9850178360939026
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.3060032  0.33850995 0.3554868 ],358,SENSITIVE,0,0.4872314929962158,0.9808346033096313,,0.9574510455131531
AZ-C,0.009999999776482582,Eg5 inhibitors,[0.31840125 0.34017938 0.34141937],359,SENSITIVE,0,0.5038646459579468,0.9798471331596375,,0.9692201018333435
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.3112548  0.33342057 0.35532463],360,SENSITIVE,0,0.5273151397705078,0.9805599451065063,,0.978814423084259
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.31734082 0.33712626 0.34553292],361,SENSITIVE,0,0.562114417552948,0.9618890285491943,,0.9788404703140259
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.31342673 0.33478504 0.35178828],362,SENSITIVE,0,0.4764019548892975,0.9832920432090759,,0.9718748927116394
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.31592485 0.33601043 0.34806475],363,SENSITIVE,0,0.49328702688217163,0.9836410880088806,,0.9746776819229126
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.3151525  0.33154696 0.35330045],364,SENSITIVE,0,0.22892004251480103,0.9485766291618347,,0.9720081090927124
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.31583843 0.33649573 0.34766585],365,SENSITIVE,0,0.5915181636810303,0.9557589292526245,,0.9774810075759888
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.31427804 0.33795413 0.3477678 ],366,SENSITIVE,0,0.46170586347579956,0.9449509382247925,,0.9621230363845825
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.30509084 0.33802816 0.35688102],367,SENSITIVE,0,0.6126202940940857,0.9544454216957092,,0.9784647226333618
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.31197378 0.3380507  0.34997556],368,SENSITIVE,0,0.4832494556903839,0.9900192022323608,,0.9726749658584595
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.31442088 0.3310465  0.3545326 ],369,SENSITIVE,0,0.5628947019577026,0.9688145518302917,,0.9801799058914185
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.3097572  0.33655018 0.35369265],370,SENSITIVE,0,0.25592565536499023,0.9617103934288025,,0.9807974696159363
AZ-C,0.029999999329447746,Eg5 inhibitors,[0.30923593 0.33539453 0.35536957],371,SENSITIVE,0,0.5899239182472229,0.9728989005088806,,0.9697254300117493
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.31582344 0.33523297 0.3489436 ],372,SENSITIVE,0,0.4531227946281433,0.9928419589996338,,0.9724050760269165
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.31526616 0.33453846 0.35019538],373,SENSITIVE,0,0.5249277353286743,0.9785172939300537,,0.9801869988441467
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.31680548 0.33767477 0.34551975],374,SENSITIVE,0,0.5463176965713501,0.9660449624061584,,0.9766708016395569
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.3129729  0.33494574 0.35208133],375,SENSITIVE,0,0.5207176208496094,0.9812136888504028,,0.9809452295303345
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.31448856 0.33115864 0.3543528 ],376,SENSITIVE,0,0.4285111427307129,0.9929600954055786,,0.9704921245574951
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.31964827 0.33225024 0.3481015 ],377,SENSITIVE,0,0.47049641609191895,0.9918091297149658,,0.9756864905357361
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.30772254 0.33707222 0.3552052 ],378,SENSITIVE,0,0.5008460283279419,0.9905589818954468,,0.9780067205429077
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.31445116 0.33695182 0.348597  ],379,SENSITIVE,0,0.6492184996604919,0.9159387350082397,,0.960543692111969
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.31746984 0.33507988 0.34745026],380,SENSITIVE,0,0.42715686559677124,0.9586997628211975,,0.975919783115387
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.3141706  0.33837953 0.34744984],381,SENSITIVE,0,0.6768703460693359,0.924305260181427,,0.9700230956077576
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.3137722  0.33600232 0.35022545],382,SENSITIVE,0,0.4792560338973999,0.9856336116790771,,0.974179744720459
AZ-C,0.10000000149011612,Eg5 inhibitors,[0.3123657  0.33820266 0.3494317 ],383,SENSITIVE,0,0.2996675372123718,0.8345776796340942,,0.9248950481414795
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.31240502 0.33764288 0.34995216],384,SENSITIVE,0,0.4225241541862488,0.9926480054855347,,0.9687914848327637
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.30902117 0.3373944  0.3535844 ],385,SENSITIVE,0,0.2904406189918518,0.966090738773346,,0.9900712966918945
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.3150281  0.33551583 0.349456  ],386,SENSITIVE,0,0.5033345818519592,0.9823235273361206,,0.9804742336273193
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.31672537 0.33747163 0.34580302],387,SENSITIVE,0,0.6629434823989868,0.9145461320877075,,0.9678348898887634
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.31136873 0.33899626 0.349635  ],388,SENSITIVE,0,0.4900256395339966,0.9907015562057495,,0.9809060096740723
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.30936998 0.33125848 0.35937157],389,SENSITIVE,0,0.10043597966432571,0.8630659580230713,,0.9585787057876587
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.3017373  0.34285486 0.3554078 ],390,PARTIAL_RESISTANCE,2,0.23664313554763794,0.7056996822357178,,0.940192699432373
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.31760287 0.34025982 0.34213728],391,SENSITIVE,0,0.5302575826644897,0.9769670367240906,,0.9866591095924377
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.30972403 0.3399118  0.35036418],392,SENSITIVE,0,0.4052131175994873,0.9750162363052368,,0.9798429608345032
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.3084795  0.33626255 0.355258  ],393,SENSITIVE,0,0.658165693283081,0.9374516010284424,,0.9775345325469971
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.31192207 0.32896855 0.35910937],394,SENSITIVE,0,0.48870518803596497,0.9896267056465149,,0.9778501391410828
AZ-C,0.30000001192092896,Eg5 inhibitors,[0.31661978 0.33294898 0.35043123],395,SENSITIVE,0,0.44013676047325134,0.9858405590057373,,0.9834123849868774
AZ-C,1.0,Eg5 inhibitors,[0.3077695  0.32863113 0.3635994 ],396,SENSITIVE,0,0.10447803884744644,0.8519394397735596,,0.9687356948852539
AZ-C,1.0,Eg5 inhibitors,[0.31739607 0.33501217 0.34759173],397,SENSITIVE,0,0.34249454736709595,0.9770737886428833,,0.9870858192443848
AZ-C,1.0,Eg5 inhibitors,[0.3162028  0.33222845 0.35156873],398,SENSITIVE,0,0.3989204168319702,0.9885541200637817,,0.9761760830879211
AZ-C,1.0,Eg5 inhibitors,[0.31142014 0.3348407  0.35373926],399,SENSITIVE,0,0.1950109750032425,0.9278496503829956,,0.9726503491401672
AZ-C,1.0,Eg5 inhibitors,[0.3148725  0.33211708 0.35301036],400,SENSITIVE,0,0.41524994373321533,0.9873688220977783,,0.975534200668335
AZ-C,1.0,Eg5 inhibitors,[0.31093013 0.32738155 0.36168838],401,PARTIAL_RESISTANCE,2,0.030996447429060936,0.7963199615478516,,0.9815013408660889
AZ-C,1.0,Eg5 inhibitors,[0.30867425 0.3382842  0.35304156],402,SENSITIVE,0,0.12019167840480804,0.8402514457702637,,0.9543192386627197
AZ-C,1.0,Eg5 inhibitors,[0.31045136 0.3373147  0.3522339 ],403,SENSITIVE,0,0.44961440563201904,0.9879834055900574,,0.9757309556007385
AZ-C,1.0,Eg5 inhibitors,[0.31581673 0.33628634 0.34789693],404,SENSITIVE,0,0.403403639793396,0.9874407649040222,,0.9843475818634033
AZ-C,1.0,Eg5 inhibitors,[0.31479293 0.32812795 0.35707915],405,SENSITIVE,0,0.3227592706680298,0.9636266231536865,,0.9739487171173096
AZ-C,1.0,Eg5 inhibitors,[0.31329578 0.33780062 0.34890363],406,SENSITIVE,0,0.424968421459198,0.9890416860580444,,0.9778864979743958
AZ-C,1.0,Eg5 inhibitors,[0.31759247 0.32765663 0.3547509 ],407,SENSITIVE,0,0.3661179542541504,0.9713576436042786,,0.9797248840332031
AZ-J,1.0,Epithelial,[0.30700207 0.34026256 0.35273534],408,SENSITIVE,0,-0.05636643245816231,0.8660173416137695,,0.9171140193939209
AZ-J,1.0,Epithelial,[0.30108738 0.35578784 0.34312472],409,SENSITIVE,0,0.10118043422698975,0.9770205020904541,,0.9058094024658203
AZ-J,1.0,Epithelial,[0.3034479  0.35431424 0.3422379 ],410,SENSITIVE,0,0.5008613467216492,0.8147915601730347,,0.6761126518249512
AZ-J,1.0,Epithelial,[0.2980617  0.35293117 0.34900713],411,SENSITIVE,0,0.3250136971473694,0.9612871408462524,,0.8969359993934631
AZ-J,1.0,Epithelial,[0.30295777 0.34750655 0.34953564],412,SENSITIVE,0,0.17418064177036285,0.9771304130554199,,0.9227669835090637
AZ-J,1.0,Epithelial,[0.3029704  0.35359684 0.34343278],413,SENSITIVE,0,0.15404516458511353,0.973567008972168,,0.949783444404602
AZ-J,1.0,Epithelial,[0.2980517  0.35319343 0.3487549 ],414,SENSITIVE,0,0.20562335848808289,0.9856660962104797,,0.9130127429962158
AZ-J,1.0,Epithelial,[0.30427873 0.34257132 0.35314995],415,SENSITIVE,0,0.012690059840679169,0.8780178427696228,,0.9082844257354736
AZ-J,1.0,Epithelial,[0.30752507 0.34402692 0.348448  ],416,SENSITIVE,0,0.023803476244211197,0.9002082943916321,,0.8891809582710266
AZ-J,1.0,Epithelial,[0.29881182 0.3527821  0.34840608],417,SENSITIVE,0,0.12869039177894592,0.9834244847297668,,0.9038335084915161
AZ-J,1.0,Epithelial,[0.2959474  0.35756126 0.34649137],418,CROSS_RESISTANCE,3,0.8258668184280396,0.544794499874115,Aurora kinase inhibitors,0.8639225363731384
AZ-J,1.0,Epithelial,[0.3046301  0.34920284 0.34616703],419,SENSITIVE,0,0.015453744679689407,0.9003918170928955,,0.8974121809005737
AZ-J,3.0,Epithelial,[0.29887596 0.35198554 0.34913856],420,SENSITIVE,0,0.05016568303108215,0.9783019423484802,,0.8830881118774414
AZ-J,3.0,Epithelial,[0.2993218  0.35120592 0.34947225],421,SENSITIVE,0,0.19702991843223572,0.9838629961013794,,0.8560968637466431
AZ-J,3.0,Epithelial,[0.3004087  0.35321072 0.34638062],422,SENSITIVE,0,0.13316018879413605,0.9705085754394531,,0.926728367805481
AZ-J,3.0,Epithelial,[0.2973193  0.34974182 0.35293886],423,SENSITIVE,0,0.2271026074886322,0.9498525857925415,,0.9172284603118896
AZ-J,3.0,Epithelial,[0.29681334 0.3584181  0.3447685 ],424,PARTIAL_RESISTANCE,2,0.5729696154594421,0.7883775234222412,,0.9124626517295837
AZ-J,3.0,Epithelial,[0.29474786 0.35085294 0.35439917],425,SENSITIVE,0,0.4709882140159607,0.8327880501747131,,0.9061563611030579
AZ-J,3.0,Epithelial,[0.30055264 0.3538248  0.34562254],426,SENSITIVE,0,0.1339888870716095,0.9692062735557556,,0.9242668151855469
AZ-J,3.0,Epithelial,[0.31578645 0.3391655  0.34504804],427,CROSS_RESISTANCE,3,0.4613002836704254,-0.02309233509004116,Microtubule stabilizers,0.9465572237968445
AZ-J,3.0,Epithelial,[0.2956476  0.35882565 0.34552678],428,SENSITIVE,0,0.5098357200622559,0.8148239850997925,,0.9120231866836548
AZ-J,3.0,Epithelial,[0.29405364 0.35741547 0.34853095],429,SENSITIVE,0,0.2876285910606384,0.950279712677002,,0.90546053647995
AZ-J,3.0,Epithelial,[0.29881874 0.35552529 0.34565598],430,SENSITIVE,0,-0.0012994855642318726,0.965983510017395,,0.8994437456130981
AZ-J,3.0,Epithelial,[0.30008915 0.35259512 0.34731576],431,SENSITIVE,0,0.17119650542736053,0.9716503620147705,,0.9246988296508789
AZ-J,10.0,Epithelial,[0.30461523 0.35115874 0.34422603],432,SENSITIVE,0,-0.007363699376583099,0.9624371528625488,,0.9250982999801636
AZ-J,10.0,Epithelial,[0.3030429  0.35276136 0.34419575],433,SENSITIVE,0,-0.029238201677799225,0.951047420501709,,0.9239335060119629
AZ-J,10.0,Epithelial,[0.30667713 0.33794528 0.35537758],434,SENSITIVE,0,0.1672964096069336,0.8339953422546387,,0.8923492431640625
AZ-J,10.0,Epithelial,[0.30190873 0.3452706  0.3528206 ],435,CROSS_RESISTANCE,3,0.09172749519348145,0.6314386129379272,Protein degradation,0.909451425075531
AZ-J,10.0,Epithelial,[0.3042951  0.34981924 0.34588572],436,SENSITIVE,0,0.20660367608070374,0.9738966822624207,,0.9407726526260376
AZ-J,10.0,Epithelial,[0.2992992  0.35238883 0.34831196],437,SENSITIVE,0,0.1291528344154358,0.9478129148483276,,0.9615530967712402
AZ-J,10.0,Epithelial,[0.3053868  0.34355214 0.35106105],438,PARTIAL_RESISTANCE,2,-0.005917372182011604,0.6583983898162842,,0.9293442964553833
AZ-J,10.0,Epithelial,[0.29666042 0.34418955 0.35915002],439,SENSITIVE,0,0.33272284269332886,0.930401086807251,,0.9025278091430664
AZ-J,10.0,Epithelial,[0.3008645  0.34686923 0.35226628],440,SENSITIVE,0,0.26931607723236084,0.9516643285751343,,0.914621114730835
AZ-J,10.0,Epithelial,[0.29813132 0.35375652 0.3481122 ],441,SENSITIVE,0,0.1107122004032135,0.95751953125,,0.949783980846405
AZ-J,10.0,Epithelial,[0.2995398 0.3518383 0.3486219],442,SENSITIVE,0,0.022285934537649155,0.9704759120941162,,0.9270265698432922
AZ-J,10.0,Epithelial,[0.29788542 0.3531292  0.34898543],443,SENSITIVE,0,0.05101102590560913,0.9694954752922058,,0.9415961503982544
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31725678 0.34846655 0.33427665],444,SENSITIVE,0,0.8178490400314331,0.903694212436676,,0.8110707998275757
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31448478 0.34869632 0.33681902],445,SENSITIVE,0,0.8500354886054993,0.881132185459137,,0.7812736630439758
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31525555 0.34452754 0.34021696],446,SENSITIVE,0,0.8180452585220337,0.9003800749778748,,0.8109885454177856
colchicine,0.029999999329447746,Microtubule destabilizers,[0.3142374  0.35241786 0.3333447 ],447,SENSITIVE,0,0.8771957755088806,0.8522163033485413,,0.7504860758781433
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31999883 0.34574974 0.33425137],448,SENSITIVE,0,0.7738141417503357,0.935248613357544,,0.8617712259292603
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31320286 0.3470949  0.33970225],449,SENSITIVE,0,0.7828672528266907,0.9333596229553223,,0.858031153678894
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31806833 0.35171416 0.33021754],450,SENSITIVE,0,0.7312731742858887,0.9544012546539307,,0.8956916332244873
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31787398 0.35235205 0.329774  ],451,SENSITIVE,0,0.56168532371521,0.9648770093917847,,0.9540383219718933
colchicine,0.029999999329447746,Microtubule destabilizers,[0.3178925  0.35170746 0.33040002],452,SENSITIVE,0,0.8075273633003235,0.9141747951507568,,0.8266065120697021
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31747153 0.35131747 0.33121103],453,SENSITIVE,0,0.79398512840271,0.9259487986564636,,0.844126284122467
colchicine,0.029999999329447746,Microtubule destabilizers,[0.32188553 0.34775633 0.33035818],454,SENSITIVE,0,0.6090248823165894,0.9729632139205933,,0.9427965879440308
colchicine,0.029999999329447746,Microtubule destabilizers,[0.31601587 0.34803465 0.33594945],455,SENSITIVE,0,0.7845298051834106,0.9295578002929688,,0.8525021076202393
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.3214738  0.34147954 0.33704668],456,SENSITIVE,0,0.6293954253196716,0.9807373285293579,,0.9394350051879883
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.31520474 0.339079   0.3457163 ],457,SENSITIVE,0,0.5529688000679016,0.9854198694229126,,0.9671897888183594
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30732366 0.34997806 0.34269828],458,SENSITIVE,0,0.6912657022476196,0.9771136045455933,,0.9205193519592285
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.31082067 0.34439227 0.34478706],459,SENSITIVE,0,0.7102554440498352,0.95943683385849,,0.8909305334091187
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.31178537 0.34691834 0.34129623],460,SENSITIVE,0,0.7116379737854004,0.9627445936203003,,0.8973006010055542
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.3172846  0.33229434 0.35042107],461,SENSITIVE,0,0.37419193983078003,0.9518734812736511,,0.9918710589408875
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.3149344  0.34626174 0.33880386],462,SENSITIVE,0,0.6999622583389282,0.9638341665267944,,0.9043089151382446
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.30983153 0.3445749  0.34559363],463,SENSITIVE,0,0.742710530757904,0.9504067301750183,,0.8745156526565552
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.31573835 0.34130326 0.34295833],464,SENSITIVE,0,0.7447132468223572,0.944421648979187,,0.8675694465637207
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.31310022 0.34148628 0.3454135 ],465,SENSITIVE,0,0.6450013518333435,0.9752761721611023,,0.9277713894844055
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.31113508 0.34104422 0.34782073],466,SENSITIVE,0,0.7107580304145813,0.9601219296455383,,0.8949419260025024
demecolcine,0.30000001192092896,Microtubule destabilizers,[0.3085     0.33258727 0.35891277],467,SENSITIVE,0,0.7846594452857971,0.9226393699645996,,0.8523890972137451
demecolcine,1.0,Microtubule destabilizers,[0.31131938 0.33246177 0.35621887],468,CROSS_RESISTANCE,3,0.08524830639362335,0.5149165987968445,Protein synthesis,0.9540802240371704
demecolcine,1.0,Microtubule destabilizers,[0.31644976 0.3359338  0.34761643],469,SENSITIVE,0,0.3469616770744324,0.9325785636901855,,0.988166868686676
demecolcine,1.0,Microtubule destabilizers,[0.30798554 0.34506434 0.3469501 ],470,SENSITIVE,0,0.734039306640625,0.960067629814148,,0.8799461126327515
demecolcine,1.0,Microtubule destabilizers,[0.30719146 0.34191835 0.35089022],471,SENSITIVE,0,0.6815406680107117,0.9716708660125732,,0.904131293296814
demecolcine,1.0,Microtubule destabilizers,[0.3197658  0.33432782 0.34590635],472,SENSITIVE,0,0.3338598608970642,0.9366427659988403,,0.9851385354995728
demecolcine,1.0,Microtubule destabilizers,[0.31819275 0.33930272 0.34250447],473,SENSITIVE,0,0.521199643611908,0.9910590052604675,,0.9814571738243103
demecolcine,1.0,Microtubule destabilizers,[0.31052414 0.34415218 0.3453237 ],474,SENSITIVE,0,0.7182366251945496,0.9592999219894409,,0.884056568145752
demecolcine,1.0,Microtubule destabilizers,[0.32098952 0.33843982 0.34057066],475,SENSITIVE,0,0.5884238481521606,0.9838199615478516,,0.9554951190948486
demecolcine,1.0,Microtubule destabilizers,[0.3159166  0.34336737 0.34071597],476,SENSITIVE,0,0.6699157953262329,0.9806471467018127,,0.9214231371879578
demecolcine,1.0,Microtubule destabilizers,[0.31376895 0.33648247 0.34974855],477,SENSITIVE,0,0.4685989320278168,0.9810117483139038,,0.9883362054824829
demecolcine,1.0,Microtubule destabilizers,[0.31738266 0.33386993 0.34874743],478,SENSITIVE,0,0.6037357449531555,0.9864305257797241,,0.9491770267486572
demecolcine,1.0,Microtubule destabilizers,[0.31886682 0.3296027  0.35153052],479,SENSITIVE,0,0.5265262722969055,0.9895080327987671,,0.9794876575469971
demecolcine,3.0,Microtubule destabilizers,[0.30568475 0.3447507  0.34956455],480,SENSITIVE,0,0.7701780796051025,0.9203587770462036,,0.8163248300552368
demecolcine,3.0,Microtubule destabilizers,[0.3119764  0.34015742 0.34786612],481,SENSITIVE,0,0.6499008536338806,0.9710986614227295,,0.9078888893127441
demecolcine,3.0,Microtubule destabilizers,[0.3158843 0.334917  0.3491988],482,SENSITIVE,0,0.5649234652519226,0.9837036728858948,,0.9509780406951904
demecolcine,3.0,Microtubule destabilizers,[0.31960607 0.3311322  0.34926173],483,SENSITIVE,0,0.5239603519439697,0.9800194501876831,,0.9621782302856445
demecolcine,3.0,Microtubule destabilizers,[0.31845364 0.33019802 0.3513483 ],484,SENSITIVE,0,0.556725025177002,0.9172060489654541,,0.897523820400238
demecolcine,3.0,Microtubule destabilizers,[0.3155856  0.34125456 0.3431598 ],485,SENSITIVE,0,0.7173773646354675,0.9609932899475098,,0.8807687163352966
demecolcine,3.0,Microtubule destabilizers,[0.31072417 0.34536785 0.34390798],486,SENSITIVE,0,0.7135584354400635,0.9530611038208008,,0.8671924471855164
demecolcine,3.0,Microtubule destabilizers,[0.31324205 0.32953227 0.35722572],487,PARTIAL_RESISTANCE,2,0.21756821870803833,0.7179738283157349,,0.9641478657722473
demecolcine,3.0,Microtubule destabilizers,[0.31384447 0.34249672 0.3436588 ],488,SENSITIVE,0,0.7207576632499695,0.9568339586257935,,0.8726183176040649
demecolcine,3.0,Microtubule destabilizers,[0.31669202 0.34379664 0.33951128],489,SENSITIVE,0,0.8189055919647217,0.8974917531013489,,0.784629762172699
demecolcine,3.0,Microtubule destabilizers,[0.3133565  0.33932686 0.34731665],490,SENSITIVE,0,0.46382787823677063,0.9647770524024963,,0.9695851802825928
demecolcine,3.0,Microtubule destabilizers,[0.318161   0.33725712 0.34458187],491,SENSITIVE,0,0.5727502703666687,0.9890073537826538,,0.9580113887786865
demecolcine,10.0,Microtubule destabilizers,[0.31334177 0.34108356 0.3455747 ],492,SENSITIVE,0,0.6638210415840149,0.921386182308197,,0.8611464500427246
demecolcine,10.0,Microtubule destabilizers,[0.31460324 0.34381515 0.3415817 ],493,SENSITIVE,0,0.7233371138572693,0.9370734691619873,,0.8532219529151917
demecolcine,10.0,Microtubule destabilizers,[0.3137122  0.34079653 0.3454912 ],494,SENSITIVE,0,0.541397213935852,0.9379466772079468,,0.9206342697143555
demecolcine,10.0,Microtubule destabilizers,[0.3134312  0.33925506 0.3473137 ],495,CROSS_RESISTANCE,3,0.1351901739835739,0.37254399061203003,Protein degradation,0.937240719795227
demecolcine,10.0,Microtubule destabilizers,[0.3194568  0.33681178 0.34373146],496,SENSITIVE,0,0.4875958561897278,0.9580999612808228,,0.9542855024337769
